class_id,seed,set_id,left,right,selected_left,selected_right,absolute_difference,helped,hurt
224,80,primary_ec9365fcc9ef,aligned_actual_source,aligned_isotropic_source,adaln_conditioning_all_blocks_stage15_w4,adaln_conditioning_all_blocks_stage10_w4,-0.2828893840886196,True,False
224,81,primary_52112c337d08,aligned_actual_source,aligned_isotropic_source,attention_output_all_blocks_stage4_w6,attention_output_all_blocks_stage10_w6,-0.005492087995932593,True,False
224,81,primary_da06c09aa41a,aligned_actual_source,aligned_isotropic_source,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,0.008592939597519946,False,True
224,82,primary_494f26df6416,aligned_actual_source,aligned_isotropic_source,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage10_w4,-0.20253413711656168,True,False
224,82,primary_d0adb13a6bdf,aligned_actual_source,aligned_isotropic_source,mlp_up_gate_all_blocks_stage15_w4,mlp_up_gate_all_blocks_stage4_w4,-0.5371969369975176,True,False
224,82,primary_d82bcfdaeedc,aligned_actual_source,aligned_isotropic_source,mlp_up_gate_all_blocks_stage15_w6,mlp_up_gate_all_blocks_stage10_w6,0.0015996152149142535,False,True
224,82,primary_da06c09aa41a,aligned_actual_source,aligned_isotropic_source,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,0.015170154264922072,False,True
224,82,primary_ec9365fcc9ef,aligned_actual_source,aligned_isotropic_source,adaln_conditioning_all_blocks_stage15_w4,adaln_conditioning_all_blocks_stage10_w4,-0.014121683954996918,True,False
301,79,primary_494f26df6416,aligned_actual_source,aligned_isotropic_source,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage10_w4,0.814877644405467,False,True
301,79,primary_52112c337d08,aligned_actual_source,aligned_isotropic_source,attention_output_all_blocks_stage4_w6,attention_output_all_blocks_stage10_w6,0.02508959293436419,False,True
301,79,primary_903cdd7eae0a,aligned_actual_source,aligned_isotropic_source,attention_output_all_blocks_stage15_w8,attention_output_all_blocks_stage10_w8,-0.0026810546436877307,True,False
301,79,primary_d82bcfdaeedc,aligned_actual_source,aligned_isotropic_source,mlp_up_gate_all_blocks_stage15_w6,mlp_up_gate_all_blocks_stage10_w6,-0.0033185415244929573,True,False
301,79,primary_da06c09aa41a,aligned_actual_source,aligned_isotropic_source,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,0.01118871860404623,False,True
301,80,primary_494f26df6416,aligned_actual_source,aligned_isotropic_source,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage10_w4,0.0925186625489829,False,True
301,80,primary_52112c337d08,aligned_actual_source,aligned_isotropic_source,attention_output_all_blocks_stage15_w6,attention_output_all_blocks_stage10_w6,0.00032878512934076017,False,True
301,80,primary_d82bcfdaeedc,aligned_actual_source,aligned_isotropic_source,mlp_up_gate_all_blocks_stage15_w6,mlp_up_gate_all_blocks_stage10_w6,-0.013596047714926843,True,False
301,80,primary_ec9365fcc9ef,aligned_actual_source,aligned_isotropic_source,adaln_conditioning_all_blocks_stage15_w4,adaln_conditioning_all_blocks_stage10_w4,0.14286733580762245,False,True
301,81,primary_494f26df6416,aligned_actual_source,aligned_isotropic_source,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage10_w4,-3.292729681880478,True,False
301,81,primary_52112c337d08,aligned_actual_source,aligned_isotropic_source,attention_output_all_blocks_stage4_w6,attention_output_all_blocks_stage10_w6,-0.15791576954024222,True,False
301,81,primary_d82bcfdaeedc,aligned_actual_source,aligned_isotropic_source,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage10_w6,1.5014645848875112,False,True
301,81,primary_ec9365fcc9ef,aligned_actual_source,aligned_isotropic_source,adaln_conditioning_all_blocks_stage15_w4,adaln_conditioning_all_blocks_stage10_w4,-0.22741186811167674,True,False
301,82,primary_019d7c31a48b,aligned_actual_source,aligned_isotropic_source,mlp_up_gate_all_blocks_stage15_w8,mlp_up_gate_all_blocks_stage10_w8,-0.007363636860887368,True,False
301,82,primary_494f26df6416,aligned_actual_source,aligned_isotropic_source,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage10_w4,-0.37377772702548395,True,False
301,82,primary_903cdd7eae0a,aligned_actual_source,aligned_isotropic_source,attention_output_all_blocks_stage15_w8,attention_output_all_blocks_stage10_w8,-0.0016995968305764109,True,False
301,82,primary_d0adb13a6bdf,aligned_actual_source,aligned_isotropic_source,mlp_up_gate_all_blocks_stage15_w4,mlp_up_gate_all_blocks_stage4_w4,-1.9668856402270265,True,False
301,82,primary_d82bcfdaeedc,aligned_actual_source,aligned_isotropic_source,mlp_up_gate_all_blocks_stage15_w6,mlp_up_gate_all_blocks_stage10_w6,-0.01654994519198283,True,False
301,82,primary_da06c09aa41a,aligned_actual_source,aligned_isotropic_source,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,-0.015654077588706627,True,False
301,82,primary_ec9365fcc9ef,aligned_actual_source,aligned_isotropic_source,adaln_conditioning_all_blocks_stage15_w4,adaln_conditioning_all_blocks_stage10_w4,-0.49103291907933055,True,False
345,79,primary_52112c337d08,aligned_actual_source,aligned_isotropic_source,attention_output_all_blocks_stage4_w6,attention_output_all_blocks_stage10_w6,0.002461113543517971,False,True
345,79,primary_d82bcfdaeedc,aligned_actual_source,aligned_isotropic_source,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage10_w6,-0.04676654494966215,True,False
345,79,primary_ec9365fcc9ef,aligned_actual_source,aligned_isotropic_source,adaln_conditioning_all_blocks_stage15_w4,adaln_conditioning_all_blocks_stage10_w4,0.00937094820896786,False,True
345,80,primary_494f26df6416,aligned_actual_source,aligned_isotropic_source,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage10_w4,0.10541340067578629,False,True
345,80,primary_52112c337d08,aligned_actual_source,aligned_isotropic_source,attention_output_all_blocks_stage15_w6,attention_output_all_blocks_stage10_w6,0.0014283079059040924,False,True
345,80,primary_d82bcfdaeedc,aligned_actual_source,aligned_isotropic_source,mlp_up_gate_all_blocks_stage15_w6,mlp_up_gate_all_blocks_stage10_w6,-0.12330298044267352,True,False
345,80,primary_ec9365fcc9ef,aligned_actual_source,aligned_isotropic_source,adaln_conditioning_all_blocks_stage15_w4,adaln_conditioning_all_blocks_stage10_w4,-0.13981227461056278,True,False
345,81,primary_494f26df6416,aligned_actual_source,aligned_isotropic_source,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage10_w4,-0.058027758842687405,True,False
345,81,primary_52112c337d08,aligned_actual_source,aligned_isotropic_source,attention_output_all_blocks_stage15_w6,attention_output_all_blocks_stage10_w6,-0.03261959277459425,True,False
345,81,primary_d82bcfdaeedc,aligned_actual_source,aligned_isotropic_source,mlp_up_gate_all_blocks_stage15_w6,mlp_up_gate_all_blocks_stage10_w6,-0.08985908617103176,True,False
345,81,primary_ec9365fcc9ef,aligned_actual_source,aligned_isotropic_source,adaln_conditioning_all_blocks_stage15_w4,adaln_conditioning_all_blocks_stage10_w4,-0.6568801623326975,True,False
345,82,primary_494f26df6416,aligned_actual_source,aligned_isotropic_source,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage10_w4,-0.34177472222660293,True,False
345,82,primary_d82bcfdaeedc,aligned_actual_source,aligned_isotropic_source,mlp_up_gate_all_blocks_stage15_w6,mlp_up_gate_all_blocks_stage10_w6,-0.09733415494446261,True,False
345,82,primary_da06c09aa41a,aligned_actual_source,aligned_isotropic_source,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,-0.02688838551387107,True,False
345,82,primary_ec9365fcc9ef,aligned_actual_source,aligned_isotropic_source,adaln_conditioning_all_blocks_stage15_w4,adaln_conditioning_all_blocks_stage10_w4,-1.4745416125817314,True,False
384,79,primary_da06c09aa41a,aligned_actual_source,aligned_isotropic_source,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,0.019368207543383417,False,True
384,80,primary_494f26df6416,aligned_actual_source,aligned_isotropic_source,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage10_w4,-0.1420552907988686,True,False
384,80,primary_52112c337d08,aligned_actual_source,aligned_isotropic_source,attention_output_all_blocks_stage15_w6,attention_output_all_blocks_stage10_w6,0.0014884518204887325,False,True
384,80,primary_d0adb13a6bdf,aligned_actual_source,aligned_isotropic_source,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage10_w4,-0.241036468966076,True,False
384,80,primary_d82bcfdaeedc,aligned_actual_source,aligned_isotropic_source,mlp_up_gate_all_blocks_stage15_w6,mlp_up_gate_all_blocks_stage10_w6,-0.03976365527437055,True,False
384,80,primary_da06c09aa41a,aligned_actual_source,aligned_isotropic_source,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,0.0023136638123268938,False,True
384,80,primary_ec9365fcc9ef,aligned_actual_source,aligned_isotropic_source,adaln_conditioning_all_blocks_stage15_w4,adaln_conditioning_all_blocks_stage10_w4,-0.22167957299186364,True,False
384,81,primary_494f26df6416,aligned_actual_source,aligned_isotropic_source,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage10_w4,-0.056961037126768574,True,False
384,81,primary_52112c337d08,aligned_actual_source,aligned_isotropic_source,attention_output_all_blocks_stage15_w6,attention_output_all_blocks_stage10_w6,-5.455627473338609e-05,True,False
384,81,primary_d82bcfdaeedc,aligned_actual_source,aligned_isotropic_source,mlp_up_gate_all_blocks_stage15_w6,mlp_up_gate_all_blocks_stage10_w6,-0.008709095416747914,True,False
384,81,primary_da06c09aa41a,aligned_actual_source,aligned_isotropic_source,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,-0.019893606942730464,True,False
384,81,primary_ec9365fcc9ef,aligned_actual_source,aligned_isotropic_source,adaln_conditioning_all_blocks_stage15_w4,adaln_conditioning_all_blocks_stage10_w4,0.0002678671211242545,False,True
384,82,primary_494f26df6416,aligned_actual_source,aligned_isotropic_source,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage10_w4,-0.30731685502339096,True,False
384,82,primary_52112c337d08,aligned_actual_source,aligned_isotropic_source,attention_output_all_blocks_stage15_w6,attention_output_all_blocks_stage10_w6,-0.01816514620976761,True,False
384,82,primary_d0adb13a6bdf,aligned_actual_source,aligned_isotropic_source,mlp_up_gate_all_blocks_stage15_w4,mlp_up_gate_all_blocks_stage4_w4,-0.5279563083001337,True,False
384,82,primary_d82bcfdaeedc,aligned_actual_source,aligned_isotropic_source,mlp_up_gate_all_blocks_stage15_w6,mlp_up_gate_all_blocks_stage10_w6,-0.015816847402476245,True,False
384,82,primary_da06c09aa41a,aligned_actual_source,aligned_isotropic_source,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,-0.0147287028679699,True,False
384,82,primary_ec9365fcc9ef,aligned_actual_source,aligned_isotropic_source,adaln_conditioning_all_blocks_stage15_w4,adaln_conditioning_all_blocks_stage10_w4,-0.23116541213256875,True,False
462,79,primary_494f26df6416,aligned_actual_source,aligned_isotropic_source,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage10_w4,-0.993742967071441,True,False
462,79,primary_52112c337d08,aligned_actual_source,aligned_isotropic_source,attention_output_all_blocks_stage15_w6,attention_output_all_blocks_stage10_w6,-0.05191719594045807,True,False
462,79,primary_d82bcfdaeedc,aligned_actual_source,aligned_isotropic_source,mlp_up_gate_all_blocks_stage15_w6,mlp_up_gate_all_blocks_stage10_w6,-0.09566110977920061,True,False
462,79,primary_ec9365fcc9ef,aligned_actual_source,aligned_isotropic_source,adaln_conditioning_all_blocks_stage15_w4,adaln_conditioning_all_blocks_stage10_w4,-1.0959357418162623,True,False
462,80,primary_494f26df6416,aligned_actual_source,aligned_isotropic_source,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage10_w4,-0.06525414972896822,True,False
462,80,primary_52112c337d08,aligned_actual_source,aligned_isotropic_source,attention_output_all_blocks_stage15_w6,attention_output_all_blocks_stage10_w6,-0.021457211455125243,True,False
462,80,primary_d0adb13a6bdf,aligned_actual_source,aligned_isotropic_source,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage10_w4,-0.5746428556398512,True,False
462,80,primary_d82bcfdaeedc,aligned_actual_source,aligned_isotropic_source,mlp_up_gate_all_blocks_stage15_w6,mlp_up_gate_all_blocks_stage10_w6,-0.004747716723908727,True,False
462,80,primary_da06c09aa41a,aligned_actual_source,aligned_isotropic_source,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,0.020424106418591492,False,True
462,80,primary_ec9365fcc9ef,aligned_actual_source,aligned_isotropic_source,adaln_conditioning_all_blocks_stage15_w4,adaln_conditioning_all_blocks_stage10_w4,-0.2748161109549834,True,False
462,81,primary_52112c337d08,aligned_actual_source,aligned_isotropic_source,attention_output_all_blocks_stage4_w6,attention_output_all_blocks_stage15_w6,0.000516195418004628,False,True
462,81,primary_da06c09aa41a,aligned_actual_source,aligned_isotropic_source,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,-0.0383808951960418,True,False
462,82,primary_494f26df6416,aligned_actual_source,aligned_isotropic_source,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage10_w4,0.24383871817367725,False,True
462,82,primary_52112c337d08,aligned_actual_source,aligned_isotropic_source,attention_output_all_blocks_stage15_w6,attention_output_all_blocks_stage10_w6,-0.0007462449182042974,True,False
462,82,primary_d82bcfdaeedc,aligned_actual_source,aligned_isotropic_source,mlp_up_gate_all_blocks_stage15_w6,mlp_up_gate_all_blocks_stage10_w6,0.0036714817829448486,False,True
462,82,primary_ec9365fcc9ef,aligned_actual_source,aligned_isotropic_source,adaln_conditioning_all_blocks_stage15_w4,adaln_conditioning_all_blocks_stage10_w4,-0.0861178375455296,True,False
511,79,primary_494f26df6416,aligned_actual_source,aligned_isotropic_source,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage10_w4,-1.1411625981895526,True,False
511,79,primary_52112c337d08,aligned_actual_source,aligned_isotropic_source,attention_output_all_blocks_stage15_w6,attention_output_all_blocks_stage10_w6,-0.3350038447661064,True,False
511,79,primary_d82bcfdaeedc,aligned_actual_source,aligned_isotropic_source,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage10_w6,0.5041900910678123,False,True
511,79,primary_ec9365fcc9ef,aligned_actual_source,aligned_isotropic_source,adaln_conditioning_all_blocks_stage15_w4,adaln_conditioning_all_blocks_stage10_w4,-1.325837890434929,True,False
511,80,primary_494f26df6416,aligned_actual_source,aligned_isotropic_source,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage10_w4,-8.057706158493886,True,False
511,80,primary_52112c337d08,aligned_actual_source,aligned_isotropic_source,attention_output_all_blocks_stage4_w6,attention_output_all_blocks_stage10_w6,0.004771489178821751,False,True
511,80,primary_d82bcfdaeedc,aligned_actual_source,aligned_isotropic_source,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage10_w6,-0.1335459190644883,True,False
511,80,primary_da06c09aa41a,aligned_actual_source,aligned_isotropic_source,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,-0.039295116869947584,True,False
511,80,primary_ec9365fcc9ef,aligned_actual_source,aligned_isotropic_source,adaln_conditioning_all_blocks_stage15_w4,adaln_conditioning_all_blocks_stage10_w4,-0.12373073463548678,True,False
511,81,primary_52112c337d08,aligned_actual_source,aligned_isotropic_source,attention_output_all_blocks_stage4_w6,attention_output_all_blocks_stage10_w6,-0.01133816776746244,True,False
511,81,primary_da06c09aa41a,aligned_actual_source,aligned_isotropic_source,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,0.009967887358186538,False,True
511,82,primary_494f26df6416,aligned_actual_source,aligned_isotropic_source,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage10_w4,-0.6802646523299849,True,False
511,82,primary_52112c337d08,aligned_actual_source,aligned_isotropic_source,attention_output_all_blocks_stage15_w6,attention_output_all_blocks_stage10_w6,-0.04766683022155859,True,False
511,82,primary_d82bcfdaeedc,aligned_actual_source,aligned_isotropic_source,mlp_up_gate_all_blocks_stage15_w6,mlp_up_gate_all_blocks_stage10_w6,0.010608118838195672,False,True
511,82,primary_da06c09aa41a,aligned_actual_source,aligned_isotropic_source,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,-0.021289230814375074,True,False
511,82,primary_ec9365fcc9ef,aligned_actual_source,aligned_isotropic_source,adaln_conditioning_all_blocks_stage15_w4,adaln_conditioning_all_blocks_stage10_w4,-0.9018102858371437,True,False
568,79,primary_494f26df6416,aligned_actual_source,aligned_isotropic_source,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage10_w4,0.04422554220724351,False,True
568,79,primary_52112c337d08,aligned_actual_source,aligned_isotropic_source,attention_output_all_blocks_stage15_w6,attention_output_all_blocks_stage10_w6,-0.012806241191356097,True,False
568,79,primary_d82bcfdaeedc,aligned_actual_source,aligned_isotropic_source,mlp_up_gate_all_blocks_stage15_w6,mlp_up_gate_all_blocks_stage10_w6,-0.04303488096871888,True,False
